	gene_id	gene_name	location	lncRNA ID	simplified_biotype	gene_class	w0 TPM	w1 TPM	w2 TPM	w3 TPM	w4 TPM	w5 TPM	tcons_id	xloc_id	mappable_genomes	annotated_genomes	expressed_genomes
356584	ENSG00000180525.9	PRR26	chr10:695984-724413 (.)		protein_coding	protein coding mRNAs	0.58	0.72	1.065	0.835	0.665	0.715	TCONS_00058370	XLOC_006261	hg19,panTro4	hg19,panTro4	hg19
356613	ENSG00000180530.5	NRIP1	chr21:16311843-16438309 (-)		protein_coding	protein coding mRNAs	2.6	5.15	4.42	2.505	2.17	2.84	TCONS_00380747	XLOC_040311	hg19,panTro4,ponAbe2,rheMac8	hg19,panTro4,ponAbe2,rheMac8	hg19
356676	ENSG00000180573.8	HIST1H2AC	chr6:26031912-26146027 (+)		protein_coding	protein coding mRNAs	184.385	137.57	102.045	120.985	112.325	233.87	TCONS_00495366	XLOC_053868	hg19,panTro4	hg19,panTro4	hg19
356679	ENSG00000180573.8	HIST1H2AC	chr6:26031912-26146027 (+)		protein_coding	protein coding mRNAs	184.385	137.57	102.045	120.985	112.325	233.87	TCONS_00495370	XLOC_053868	hg19,panTro4	hg19,panTro4	hg19
356752	ENSG00000180616.4	SSTR2	chr17:71152573-71173265 (+)		protein_coding	protein coding mRNAs	0.09	0.255	0.825	1.035	1.24	1.125	TCONS_00245937	XLOC_026234	hg19,panTro4,ponAbe2,rheMac8	hg19,panTro4,ponAbe2,rheMac8	hg19
356757	ENSG00000180626.9	ZNF594	chr17:5071022-5097102 (-)		protein_coding	protein coding mRNAs	1.0	1.525	1.455	2.025	1.665	1.91	TCONS_00251251	XLOC_026621	hg19,panTro4	hg19,panTro4	hg19
356772	ENSG00000180626.9	ZNF594	chr17:5071022-5097102 (-)		protein_coding	protein coding mRNAs	1.0	1.525	1.455	2.025	1.665	1.91	TCONS_00251227	XLOC_026621	hg19,panTro4	hg19,panTro4	hg19
356777	ENSG00000180626.9	ZNF594	chr17:5071022-5097102 (-)		protein_coding	protein coding mRNAs	1.0	1.525	1.455	2.025	1.665	1.91	TCONS_00251235	XLOC_026621	hg19,panTro4	hg19,panTro4	hg19
356784	ENSG00000180626.9	ZNF594	chr17:5071022-5097102 (-)		protein_coding	protein coding mRNAs	1.0	1.525	1.455	2.025	1.665	1.91	TCONS_00251238	XLOC_026621	hg19,panTro4	hg19,panTro4	hg19
356950	ENSG00000180776.11	ZDHHC20	chr13:21934851-22033618 (-)		protein_coding	protein coding mRNAs	3.55	4.015	4.34	3.215	2.735	2.235	TCONS_00159446	XLOC_017157	hg19,panTro4,ponAbe2,rheMac8	hg19,panTro4,ponAbe2,rheMac8	hg19
357042	ENSG00000180822.7	PSMG4	chr6:3227986-3310746 (.)		protein_coding	protein coding mRNAs	1.46	1.21	1.35	1.815	1.575	1.455	TCONS_00493167	XLOC_053510	hg19,ponAbe2	hg19,ponAbe2	hg19
357044	ENSG00000180822.7	PSMG4	chr6:3227986-3310746 (.)		protein_coding	protein coding mRNAs	1.46	1.21	1.35	1.815	1.575	1.455	TCONS_00493165	XLOC_053510	hg19,ponAbe2	hg19,ponAbe2	hg19
357324	ENSG00000180901.6	KCTD2	chr17:73028669-73063408 (+)		protein_coding	protein coding mRNAs	1.135	1.11	2.195	2.39	1.895	1.275	TCONS_00246320	XLOC_026278	hg19,panTro4,ponAbe2,rheMac8	hg19,panTro4,ponAbe2,rheMac8	hg19
357399	ENSG00000180917.12	CMTR2	chr16:71312130-71391763 (-)		protein_coding	protein coding mRNAs	1.435	1.755	2.0	1.775	1.965	1.72	TCONS_00229832	XLOC_024520	hg19,panTro4,ponAbe2	hg19,panTro4,ponAbe2	hg19
357598	ENSG00000181026.13	AEN	chr15:89163667-89188759 (+)		protein_coding	protein coding mRNAs	4.63	2.03	1.77	1.68	1.97	3.075	TCONS_00195392	XLOC_021290	hg19,panTro4,ponAbe2,rheMac8	hg19,panTro4,ponAbe2,rheMac8	hg19
357681	ENSG00000181029.7	TRAPPC5	chr19:7745718-7753366 (+)		protein_coding	protein coding mRNAs	3.415	2.745	2.015	2.33	2.76	4.065	TCONS_00280819	XLOC_029760	hg19,panTro4,ponAbe2,rheMac8	hg19,panTro4,ponAbe2,rheMac8	hg19
358212	ENSG00000181201.2	HIST3H2BA	chr1:228647990-228652386 (-)		other	pseudogenes	2.095	1.905	2.25	5.075	6.165	13.52	TCONS_00056241	XLOC_005988	hg19	hg19	hg19
358213	ENSG00000181201.2	HIST3H2BA	chr1:228647990-228652386 (-)		other	pseudogenes	2.095	1.905	2.25	5.075	6.165	13.52	TCONS_00056242	XLOC_005988	hg19	hg19	hg19
358944	ENSG00000181666.13	HKR1	chr19:37795352-37860267 (+)		protein_coding	protein coding mRNAs	2.775	2.95	3.78	3.21	3.31	3.52	TCONS_00287692	XLOC_030359	hg19,panTro4	hg19,panTro4	hg19
358992	ENSG00000181690.3	PLAG1	chr8:57066801-57123896 (-)		protein_coding	protein coding mRNAs	2.87	3.04	2.385	2.24	1.25	2.17	TCONS_00573018	XLOC_063236	hg19	hg19	hg19
359010	ENSG00000181704.7	YIPF6	chrX:67718064-67791063 (+)		protein_coding	protein coding mRNAs	2.26	2.315	3.19	2.94	2.92	1.88	TCONS_00609879	XLOC_067695	hg19,ponAbe2	hg19,ponAbe2	hg19
359027	ENSG00000181722.11	ZBTB20	chr3:113992117-115120647 (-)		protein_coding	protein coding mRNAs	0.95	1.25	2.835	3.05	3.64	3.825	TCONS_00426925	XLOC_045191	hg19	hg19	hg19
359031	ENSG00000181722.11	ZBTB20	chr3:113992117-115120647 (-)		protein_coding	protein coding mRNAs	0.95	1.25	2.835	3.05	3.64	3.825	TCONS_00426920	XLOC_045191	hg19,panTro4,ponAbe2,rheMac8	hg19,panTro4,ponAbe2,rheMac8	hg19
359072	ENSG00000181722.11	ZBTB20	chr3:113992117-115120647 (-)		protein_coding	protein coding mRNAs	0.95	1.25	2.835	3.05	3.64	3.825	TCONS_00426789	XLOC_045191	hg19	hg19	hg19
359073	ENSG00000181722.11	ZBTB20	chr3:113992117-115120647 (-)		protein_coding	protein coding mRNAs	0.95	1.25	2.835	3.05	3.64	3.825	TCONS_00426788	XLOC_045191	hg19	hg19	hg19
359112	ENSG00000181722.11	ZBTB20	chr3:113992117-115120647 (-)		protein_coding	protein coding mRNAs	0.95	1.25	2.835	3.05	3.64	3.825	TCONS_00426918	XLOC_045191	hg19	hg19	hg19
359113	ENSG00000181722.11	ZBTB20	chr3:113992117-115120647 (-)		protein_coding	protein coding mRNAs	0.95	1.25	2.835	3.05	3.64	3.825	TCONS_00426919	XLOC_045191	hg19	hg19	hg19
359200	ENSG00000181789.10	COPG1	chr3:128968207-129030944 (+)		protein_coding	protein coding mRNAs	4.605	2.745	3.595	3.775	4.485	4.84	TCONS_00409553	XLOC_043333	hg19,panTro4,ponAbe2	hg19,panTro4,ponAbe2	hg19
359455	ENSG00000181873.8	IBA57	chr1:228351028-228393306 (+)		protein_coding	protein coding mRNAs	0.685	0.505	0.58	0.54	0.55	1.01	TCONS_00028116	XLOC_002911	hg19,panTro4,ponAbe2,rheMac8	hg19,panTro4,ponAbe2,rheMac8	hg19
359456	ENSG00000181873.8	IBA57	chr1:228351028-228393306 (+)		protein_coding	protein coding mRNAs	0.685	0.505	0.58	0.54	0.55	1.01	TCONS_00028117	XLOC_002911	hg19,panTro4,ponAbe2,rheMac8	hg19,panTro4,ponAbe2,rheMac8	hg19
359671	ENSG00000182022.13	CHST15	chr10:125546164-125853180 (-)		protein_coding	protein coding mRNAs	0.705	0.15	0.585	0.79	0.805	1.06	TCONS_00082851	XLOC_009138	hg19,panTro4,ponAbe2,rheMac8	hg19,panTro4,ponAbe2,rheMac8	hg19
359673	ENSG00000182022.13	CHST15	chr10:125546164-125853180 (-)		protein_coding	protein coding mRNAs	0.705	0.15	0.585	0.79	0.805	1.06	TCONS_00082850	XLOC_009138	hg19	hg19	hg19
359680	ENSG00000182022.13	CHST15	chr10:125546164-125853180 (-)		protein_coding	protein coding mRNAs	0.705	0.15	0.585	0.79	0.805	1.06	TCONS_00082853	XLOC_009138	hg19,panTro4,ponAbe2,rheMac8	hg19,panTro4,ponAbe2,rheMac8	hg19
359699	ENSG00000182022.13	CHST15	chr10:125546164-125853180 (-)		protein_coding	protein coding mRNAs	0.705	0.15	0.585	0.79	0.805	1.06	TCONS_00082854	XLOC_009138	hg19,panTro4,ponAbe2,rheMac8	hg19,panTro4,ponAbe2,rheMac8	hg19
359701	ENSG00000182022.13	CHST15	chr10:125546164-125853180 (-)		protein_coding	protein coding mRNAs	0.705	0.15	0.585	0.79	0.805	1.06	TCONS_00082852	XLOC_009138	hg19,panTro4,ponAbe2,rheMac8	hg19,panTro4,ponAbe2,rheMac8	hg19
359726	ENSG00000182022.13	CHST15	chr10:125546164-125853180 (-)		protein_coding	protein coding mRNAs	0.705	0.15	0.585	0.79	0.805	1.06	TCONS_00082809	XLOC_009138	hg19,panTro4,ponAbe2,rheMac8	hg19,panTro4,ponAbe2,rheMac8	hg19
359960	ENSG00000182132.8	KCNIP1	chr5:169780490-170164067 (+)		protein_coding	protein coding mRNAs	0.215	0.135	0.325	0.535	0.935	1.11	TCONS_00476549	XLOC_051394	hg19,ponAbe2,rheMac8	hg19,ponAbe2,rheMac8	hg19
359970	ENSG00000182132.8	KCNIP1	chr5:169780490-170164067 (+)		protein_coding	protein coding mRNAs	0.215	0.135	0.325	0.535	0.935	1.11	TCONS_00476559	XLOC_051394	hg19	hg19	hg19
360111	ENSG00000182158.10	CREB3L2	chr7:137548215-137686854 (-)		protein_coding	protein coding mRNAs	2.255	2.05	1.685	1.085	1.0	1.045	TCONS_00554076	XLOC_060721	hg19,panTro4,ponAbe2,rheMac8	hg19,panTro4,ponAbe2,rheMac8	hg19
360112	ENSG00000182158.10	CREB3L2	chr7:137548215-137686854 (-)		protein_coding	protein coding mRNAs	2.255	2.05	1.685	1.085	1.0	1.045	TCONS_00554075	XLOC_060721	hg19,panTro4,ponAbe2,rheMac8	hg19,panTro4,ponAbe2,rheMac8	hg19
360165	ENSG00000182175.9	RGMA	chr15:93576866-93633931 (-)		protein_coding	protein coding mRNAs	2.205	5.55	6.45	3.14	1.8	2.63	TCONS_00207101	XLOC_022389	hg19,panTro4,ponAbe2,rheMac8	hg19,panTro4,ponAbe2,rheMac8	hg19
360276	ENSG00000182195.6	LDOC1	chrX:140212214-140271383 (-)		protein_coding	protein coding mRNAs	0.6	0.49	0.64	0.74	0.985	1.23	TCONS_00623489	XLOC_069428	hg19	hg19	hg19
360277	ENSG00000182195.6	LDOC1	chrX:140212214-140271383 (-)		protein_coding	protein coding mRNAs	0.6	0.49	0.64	0.74	0.985	1.23	TCONS_00623488	XLOC_069428	hg19	hg19	hg19
360279	ENSG00000182195.6	LDOC1	chrX:140212214-140271383 (-)		protein_coding	protein coding mRNAs	0.6	0.49	0.64	0.74	0.985	1.23	TCONS_00623490	XLOC_069428	hg19	hg19	hg19
360406	ENSG00000182217.7	HIST2H4B	chr1:149779132-149859571 (-)		protein_coding	protein coding mRNAs	1086.645	381.015	291.5	286.05	215.16	445.045	TCONS_00046242	XLOC_004885	hg19,ponAbe2,rheMac8	hg19,ponAbe2,rheMac8	hg19
360409	ENSG00000182217.7	HIST2H4B	chr1:149779132-149859571 (-)		protein_coding	protein coding mRNAs	1086.645	381.015	291.5	286.05	215.16	445.045	TCONS_00046235	XLOC_004882	hg19	hg19	hg19
360410	ENSG00000182217.7	HIST2H4B	chr1:149779132-149859571 (-)		protein_coding	protein coding mRNAs	1086.645	381.015	291.5	286.05	215.16	445.045	TCONS_00046238	XLOC_004882	hg19	hg19	hg19
360565	ENSG00000182263.9	FIGN	chr2:164249577-164593807 (-)		protein_coding	protein coding mRNAs	2.68	2.575	3.625	1.61	1.715	1.22	TCONS_00352228	XLOC_036947	hg19	hg19	hg19
360918	ENSG00000182362.9	YBEY	chr21:47705749-47735233 (.)		protein_coding	protein coding mRNAs	1.675	0.96	1.11	1.005	0.81	0.785	TCONS_00380327	XLOC_040280	hg19,panTro4	hg19,panTro4	hg19
361099	ENSG00000182463.11	TSHZ2	chr20:51588702-52113102 (.)		protein_coding	protein coding mRNAs	0.615	0.935	1.245	1.42	1.465	1.155	TCONS_00375059	XLOC_039655	hg19	hg19	hg19
361101	ENSG00000182463.11	TSHZ2	chr20:51588702-52113102 (.)		protein_coding	protein coding mRNAs	0.615	0.935	1.245	1.42	1.465	1.155	TCONS_00366983	XLOC_038686	hg19,panTro4,rheMac8	hg19,panTro4,rheMac8	hg19
361115	ENSG00000182463.11	TSHZ2	chr20:51588702-52113102 (.)		protein_coding	protein coding mRNAs	0.615	0.935	1.245	1.42	1.465	1.155	TCONS_00366965	XLOC_038686	hg19	hg19	hg19
361122	ENSG00000182463.11	TSHZ2	chr20:51588702-52113102 (.)		protein_coding	protein coding mRNAs	0.615	0.935	1.245	1.42	1.465	1.155	TCONS_00366986	XLOC_038686	hg19	hg19	hg19
361500	ENSG00000182568.12	SATB1	chr3:18386457-18487084 (-)		protein_coding	protein coding mRNAs	1.13	1.925	3.45	2.73	2.94	1.745	TCONS_00418642	XLOC_044335	hg19,panTro4,ponAbe2,rheMac8	hg19,panTro4,ponAbe2,rheMac8	hg19
361690	ENSG00000182621.12	PLCB1	chr20:8101414-8949003 (+)		protein_coding	protein coding mRNAs	0.98	1.365	2.23	2.53	2.805	3.24	TCONS_00361802	XLOC_038090	hg19	hg19	hg19
361756	ENSG00000182628.8	SKA2	chr17:57186781-57232602 (-)		protein_coding	protein coding mRNAs	6.135	5.67	7.735	7.3	7.36	4.825	TCONS_00261464	XLOC_027625	hg19,panTro4,ponAbe2,rheMac8	hg19,panTro4,ponAbe2,rheMac8	hg19
361806	ENSG00000182667.10	NTM	chr11:131240172-132215907 (+)		protein_coding	protein coding mRNAs	0.845	0.55	1.585	2.62	4.42	2.36	TCONS_00100858	XLOC_010900	hg19	hg19	hg19
361807	ENSG00000182667.10	NTM	chr11:131240172-132215907 (+)		protein_coding	protein coding mRNAs	0.845	0.55	1.585	2.62	4.42	2.36	TCONS_00100859	XLOC_010900	hg19	hg19	hg19
361813	ENSG00000182667.10	NTM	chr11:131240172-132215907 (+)		protein_coding	protein coding mRNAs	0.845	0.55	1.585	2.62	4.42	2.36	TCONS_00100851	XLOC_010900	hg19,panTro4,ponAbe2,rheMac8	hg19,panTro4,ponAbe2,rheMac8	hg19
361851	ENSG00000182667.10	NTM	chr11:131240172-132215907 (+)		protein_coding	protein coding mRNAs	0.845	0.55	1.585	2.62	4.42	2.36	TCONS_00100848	XLOC_010900	hg19,panTro4,ponAbe2,rheMac8	hg19,panTro4,ponAbe2,rheMac8	hg19
361940	ENSG00000182670.9	TTC3	chr21:38444363-38582870 (+)		protein_coding	protein coding mRNAs	7.23	12.09	22.51	25.965	36.87	22.945	TCONS_00378409	XLOC_040101	hg19,panTro4,rheMac8	hg19,panTro4,rheMac8	hg19
362002	ENSG00000182670.9	TTC3	chr21:38444363-38582870 (+)		protein_coding	protein coding mRNAs	7.23	12.09	22.51	25.965	36.87	22.945	TCONS_00378439	XLOC_040101	hg19,panTro4,ponAbe2	hg19,panTro4,ponAbe2	hg19
362004	ENSG00000182674.5	KCNB2	chr8:73448920-73867388 (+)		protein_coding	protein coding mRNAs	0.115	0.395	1.59	1.64	1.77	1.81	TCONS_00563189	XLOC_061854	hg19	hg19	hg19
362005	ENSG00000182674.5	KCNB2	chr8:73448920-73867388 (+)		protein_coding	protein coding mRNAs	0.115	0.395	1.59	1.64	1.77	1.81	TCONS_00563181	XLOC_061854	hg19	hg19	hg19
362006	ENSG00000182674.5	KCNB2	chr8:73448920-73867388 (+)		protein_coding	protein coding mRNAs	0.115	0.395	1.59	1.64	1.77	1.81	TCONS_00563180	XLOC_061854	hg19	hg19	hg19
362007	ENSG00000182674.5	KCNB2	chr8:73448920-73867388 (+)		protein_coding	protein coding mRNAs	0.115	0.395	1.59	1.64	1.77	1.81	TCONS_00563183	XLOC_061854	hg19,panTro4,ponAbe2,rheMac8	hg19,panTro4,ponAbe2,rheMac8	hg19
362008	ENSG00000182674.5	KCNB2	chr8:73448920-73867388 (+)		protein_coding	protein coding mRNAs	0.115	0.395	1.59	1.64	1.77	1.81	TCONS_00563182	XLOC_061854	hg19,panTro4,ponAbe2,rheMac8	hg19,panTro4,ponAbe2,rheMac8	hg19
362017	ENSG00000182674.5	KCNB2	chr8:73448920-73867388 (+)		protein_coding	protein coding mRNAs	0.115	0.395	1.59	1.64	1.77	1.81	TCONS_00563178	XLOC_061854	hg19	hg19	hg19
362018	ENSG00000182674.5	KCNB2	chr8:73448920-73867388 (+)		protein_coding	protein coding mRNAs	0.115	0.395	1.59	1.64	1.77	1.81	TCONS_00563179	XLOC_061854	hg19	hg19	hg19
362022	ENSG00000182674.5	KCNB2	chr8:73448920-73867388 (+)		protein_coding	protein coding mRNAs	0.115	0.395	1.59	1.64	1.77	1.81	TCONS_00563174	XLOC_061854	hg19	hg19	hg19
362023	ENSG00000182674.5	KCNB2	chr8:73448920-73867388 (+)		protein_coding	protein coding mRNAs	0.115	0.395	1.59	1.64	1.77	1.81	TCONS_00563175	XLOC_061854	hg19	hg19	hg19
362024	ENSG00000182674.5	KCNB2	chr8:73448920-73867388 (+)		protein_coding	protein coding mRNAs	0.115	0.395	1.59	1.64	1.77	1.81	TCONS_00563176	XLOC_061854	hg19	hg19	hg19
362025	ENSG00000182674.5	KCNB2	chr8:73448920-73867388 (+)		protein_coding	protein coding mRNAs	0.115	0.395	1.59	1.64	1.77	1.81	TCONS_00563177	XLOC_061854	hg19	hg19	hg19
362117	ENSG00000182718.12	ANXA2	chr15:60610300-60695082 (-)		protein_coding	protein coding mRNAs	14.075	3.875	5.0	3.505	2.545	3.06	TCONS_00202066	XLOC_021938	hg19,panTro4,ponAbe2,rheMac8	hg19,panTro4,ponAbe2,rheMac8	hg19
362512	ENSG00000182872.11	RBM10	chrX:47001822-47048919 (+)		protein_coding	protein coding mRNAs	1.735	1.565	1.65	1.65	1.83	2.145	TCONS_00608310	XLOC_067532	hg19,ponAbe2,rheMac8	hg19,ponAbe2,rheMac8	hg19
362671	ENSG00000182903.11	ZNF721	chr4:391058-492966 (-)		protein_coding	protein coding mRNAs	5.755	2.465	2.935	2.995	3.225	2.585	TCONS_00449563	XLOC_047931	hg19	hg19	hg19
362698	ENSG00000182903.11	ZNF721	chr4:391058-492966 (-)		protein_coding	protein coding mRNAs	5.755	2.465	2.935	2.995	3.225	2.585	TCONS_00449573	XLOC_047931	hg19,panTro4,ponAbe2	hg19,panTro4,ponAbe2	hg19
363013	ENSG00000182979.13	MTA1	chr14:105883931-105937266 (+)		protein_coding	protein coding mRNAs	3.21	2.075	1.9	1.81	1.81	2.405	TCONS_00176285	XLOC_019154	hg19,panTro4,ponAbe2,rheMac8	hg19,panTro4,ponAbe2,rheMac8	hg19
363109	ENSG00000182986.8	ZNF320	chr19:53144871-53444833 (-)		protein_coding	protein coding mRNAs	1.325	1.025	1.515	1.315	1.07	1.015	TCONS_00310606	XLOC_032247	hg19	hg19	hg19
363211	ENSG00000183020.9	AP2A2	chr11:924898-1020556 (+)		protein_coding	protein coding mRNAs	2.04	1.735	2.275	2.06	2.375	2.53	TCONS_00084495	XLOC_009307	hg19,rheMac8	hg19,rheMac8	hg19
363238	ENSG00000183020.9	AP2A2	chr11:924898-1020556 (+)		protein_coding	protein coding mRNAs	2.04	1.735	2.275	2.06	2.375	2.53	TCONS_00084480	XLOC_009307	hg19,panTro4,ponAbe2,rheMac8	hg19,panTro4,ponAbe2,rheMac8	hg19
363373	ENSG00000183049.8	CAMK1D	chr10:12296897-12882101 (+)		protein_coding	protein coding mRNAs	0.3	0.34	0.825	1.095	1.255	1.57	TCONS_00059653	XLOC_006422	hg19	hg19	hg19
363391	ENSG00000183049.8	CAMK1D	chr10:12296897-12882101 (+)		protein_coding	protein coding mRNAs	0.3	0.34	0.825	1.095	1.255	1.57	TCONS_00059676	XLOC_006423	hg19,panTro4,rheMac8	hg19,panTro4,rheMac8	hg19
363484	ENSG00000183077.11	AFMID	chr17:76181196-76205080 (+)		protein_coding	protein coding mRNAs	2.21	1.225	1.195	1.4	1.6	0.82	TCONS_00247681	XLOC_026371	hg19,panTro4	hg19,panTro4	hg19
363492	ENSG00000183077.11	AFMID	chr17:76181196-76205080 (+)		protein_coding	protein coding mRNAs	2.21	1.225	1.195	1.4	1.6	0.82	TCONS_00247677	XLOC_026371	hg19,ponAbe2	hg19,ponAbe2	hg19
363617	ENSG00000183098.6	GPC6	chr13:93878763-95063020 (+)		protein_coding	protein coding mRNAs	1.815	3.525	3.91	2.295	1.59	3.495	TCONS_00157073	XLOC_016874	hg19	hg19	hg19
363619	ENSG00000183098.6	GPC6	chr13:93878763-95063020 (+)		protein_coding	protein coding mRNAs	1.815	3.525	3.91	2.295	1.59	3.495	TCONS_00157038	XLOC_016874	hg19	hg19	hg19
363620	ENSG00000183098.6	GPC6	chr13:93878763-95063020 (+)		protein_coding	protein coding mRNAs	1.815	3.525	3.91	2.295	1.59	3.495	TCONS_00157039	XLOC_016874	hg19,panTro4,ponAbe2,rheMac8	hg19,panTro4,ponAbe2,rheMac8	hg19
363621	ENSG00000183098.6	GPC6	chr13:93878763-95063020 (+)		protein_coding	protein coding mRNAs	1.815	3.525	3.91	2.295	1.59	3.495	TCONS_00157036	XLOC_016874	hg19	hg19	hg19
363622	ENSG00000183098.6	GPC6	chr13:93878763-95063020 (+)		protein_coding	protein coding mRNAs	1.815	3.525	3.91	2.295	1.59	3.495	TCONS_00157037	XLOC_016874	hg19	hg19	hg19
363626	ENSG00000183098.6	GPC6	chr13:93878763-95063020 (+)		protein_coding	protein coding mRNAs	1.815	3.525	3.91	2.295	1.59	3.495	TCONS_00157074	XLOC_016874	hg19	hg19	hg19
363627	ENSG00000183098.6	GPC6	chr13:93878763-95063020 (+)		protein_coding	protein coding mRNAs	1.815	3.525	3.91	2.295	1.59	3.495	TCONS_00157075	XLOC_016874	hg19	hg19	hg19
363640	ENSG00000183098.6	GPC6	chr13:93878763-95063020 (+)		protein_coding	protein coding mRNAs	1.815	3.525	3.91	2.295	1.59	3.495	TCONS_00157040	XLOC_016874	hg19	hg19	hg19
363645	ENSG00000183098.6	GPC6	chr13:93878763-95063020 (+)		protein_coding	protein coding mRNAs	1.815	3.525	3.91	2.295	1.59	3.495	TCONS_00157061	XLOC_016874	hg19	hg19	hg19
363688	ENSG00000183117.13	CSMD1	chr8:2792446-5050695 (-)		protein_coding	protein coding mRNAs	0.03	0.065	0.29	0.49	1.07	1.53	TCONS_00569000	XLOC_062672	hg19,panTro4,rheMac8	hg19,panTro4,rheMac8	hg19
363696	ENSG00000183117.13	CSMD1	chr8:2792446-5050695 (-)		protein_coding	protein coding mRNAs	0.03	0.065	0.29	0.49	1.07	1.53	TCONS_00569054	XLOC_062672	hg19,panTro4,rheMac8	hg19,panTro4,rheMac8	hg19
363700	ENSG00000183117.13	CSMD1	chr8:2792446-5050695 (-)		protein_coding	protein coding mRNAs	0.03	0.065	0.29	0.49	1.07	1.53	TCONS_00569001	XLOC_062672	hg19,panTro4,rheMac8	hg19,panTro4,rheMac8	hg19
363733	ENSG00000183117.13	CSMD1	chr8:2792446-5050695 (-)		protein_coding	protein coding mRNAs	0.03	0.065	0.29	0.49	1.07	1.53	TCONS_00569040	XLOC_062672	hg19,panTro4,rheMac8	hg19,panTro4,rheMac8	hg19
363736	ENSG00000183117.13	CSMD1	chr8:2792446-5050695 (-)		protein_coding	protein coding mRNAs	0.03	0.065	0.29	0.49	1.07	1.53	TCONS_00569052	XLOC_062672	hg19,panTro4,rheMac8	hg19,panTro4,rheMac8	hg19
363751	ENSG00000183117.13	CSMD1	chr8:2792446-5050695 (-)		protein_coding	protein coding mRNAs	0.03	0.065	0.29	0.49	1.07	1.53	TCONS_00569043	XLOC_062672	hg19	hg19	hg19
363755	ENSG00000183117.13	CSMD1	chr8:2792446-5050695 (-)		protein_coding	protein coding mRNAs	0.03	0.065	0.29	0.49	1.07	1.53	TCONS_00569045	XLOC_062672	hg19	hg19	hg19
363811	ENSG00000183150.3	GPR19	chr12:12793298-12872544 (-)		protein_coding	protein coding mRNAs	1.6	1.465	1.365	1.44	1.55	1.435	TCONS_00137935	XLOC_014742	hg19	hg19	hg19
363831	ENSG00000183150.3	GPR19	chr12:12793298-12872544 (-)		protein_coding	protein coding mRNAs	1.6	1.465	1.365	1.44	1.55	1.435	TCONS_00137974	XLOC_014742	hg19,panTro4,ponAbe2,rheMac8	hg19,panTro4,ponAbe2,rheMac8	hg19
363844	ENSG00000183150.3	GPR19	chr12:12793298-12872544 (-)		protein_coding	protein coding mRNAs	1.6	1.465	1.365	1.44	1.55	1.435	TCONS_00137936	XLOC_014742	hg19	hg19	hg19
363847	ENSG00000183150.3	GPR19	chr12:12793298-12872544 (-)		protein_coding	protein coding mRNAs	1.6	1.465	1.365	1.44	1.55	1.435	TCONS_00137977	XLOC_014742	hg19,panTro4,ponAbe2,rheMac8	hg19,panTro4,ponAbe2,rheMac8	hg19
363952	ENSG00000183207.8	RUVBL2	chr19:49496748-49557068 (+)		protein_coding	protein coding mRNAs	2.98	2.215	2.345	2.5	2.645	3.105	TCONS_00291660	XLOC_030704	hg19,panTro4	hg19,panTro4	hg19
364166	ENSG00000183283.11	DAZAP2	chr12:51632505-51665800 (+)		protein_coding	protein coding mRNAs	0.925	1.28	2.3	1.95	2.975	2.625	TCONS_00124928	XLOC_013377	hg19,ponAbe2	hg19,ponAbe2	hg19
364186	ENSG00000183283.11	DAZAP2	chr12:51632505-51665800 (+)		protein_coding	protein coding mRNAs	0.925	1.28	2.3	1.95	2.975	2.625	TCONS_00124930	XLOC_013377	hg19,panTro4,ponAbe2,rheMac8	hg19,panTro4,ponAbe2,rheMac8	hg19
364270	ENSG00000183309.7	ZNF623	chr8:144718173-144743846 (+)		protein_coding	protein coding mRNAs	1.275	1.235	1.545	1.335	1.455	1.165	TCONS_00568096	XLOC_062586	hg19	hg19	hg19
364271	ENSG00000183309.7	ZNF623	chr8:144718173-144743846 (+)		protein_coding	protein coding mRNAs	1.275	1.235	1.545	1.335	1.455	1.165	TCONS_00568097	XLOC_062586	hg19	hg19	hg19
364274	ENSG00000183309.7	ZNF623	chr8:144718173-144743846 (+)		protein_coding	protein coding mRNAs	1.275	1.235	1.545	1.335	1.455	1.165	TCONS_00568095	XLOC_062586	hg19	hg19	hg19
364441	ENSG00000183337.12	BCOR	chrX:39905828-40036597 (-)		protein_coding	protein coding mRNAs	3.6	1.135	1.435	2.805	3.635	5.205	TCONS_00617637	XLOC_068694	hg19,ponAbe2,rheMac8	hg19,ponAbe2,rheMac8	hg19
364442	ENSG00000183337.12	BCOR	chrX:39905828-40036597 (-)		protein_coding	protein coding mRNAs	3.6	1.135	1.435	2.805	3.635	5.205	TCONS_00617636	XLOC_068694	hg19,ponAbe2,rheMac8	hg19,ponAbe2,rheMac8	hg19
364874	ENSG00000183513.4	COA5	chr2:99211302-99225674 (-)		protein_coding	protein coding mRNAs	1.295	1.56	1.995	1.905	2.015	1.525	TCONS_00347390	XLOC_036306	hg19,panTro4,ponAbe2	hg19,panTro4,ponAbe2	hg19
364998	ENSG00000183580.8	FBXL7	chr5:15425866-16177904 (+)		protein_coding	protein coding mRNAs	1.31	1.175	1.42	1.105	0.72	0.975	TCONS_00463848	XLOC_049731	hg19,panTro4,rheMac8	hg19,panTro4,rheMac8	hg19
